source_class,feature,n,median,mad,p10,p90,min,max
auction_house,h08.outer_t,8,0.006368147420550599,0.009620046460013063,-0.005315450880207901,0.03006299687814643,-0.006657986775813973,0.04014566520649315
auction_house,h08.radial_span,8,0.16351405263294064,0.005454472268392879,0.12458102306202457,0.16943476593446455,0.11812987962943161,0.17005994772463906
auction_house,h08.segmentation_confidence,8,0.8670845777007736,0.015033979596752345,0.8199054966383974,0.8936608830609074,0.7556160397400162,0.9167858618621871
auction_house,h09.angular_residual_deg,8,0.2567366461552325,0.5587396743716937,-0.6125941355826086,1.6709813354720269,-1.1668871975684567,1.757246004850117
auction_house,h09.anisotropy,8,5.6368488190633235,0.08464622099452068,4.339763734509411,6.310367967405428,3.175854743489382,7.79748587605449
auction_house,h09.area_norm,8,0.024528381683103874,0.0025638772364224363,0.017444054755051886,0.027091714842488308,0.016571522490697675,0.02709361911212132
auction_house,h09.axis_residual_deg,8,0.3436905685101408,0.3903041052991867,-0.691490512688874,0.8870921347254509,-1.4488364598247898,0.9985278550980894
auction_house,h09.centre_r,8,0.6835714450823225,0.005717480832881816,0.6550142233444897,0.6891215085693417,0.6446441506521997,0.6897074692798606
auction_house,h09.centre_t,8,0.0030750779805933815,0.00654569256593748,-0.007094897155305641,0.019490545355085057,-0.013128211456099742,0.021073558041878052
auction_house,h09.diameter_over_dial,8,0.17660441320761167,0.009112214222591009,0.14901135082949088,0.18571389443763436,0.14525633199438442,0.18572345991162348
auction_house,h09.inner_r,8,0.5600486064595388,0.0017509381983679684,0.5576740529059871,0.5624893690850622,0.5575576839700256,0.5641666667389815
auction_house,h09.inner_t,8,0.021377233550733867,0.03460796592474241,-0.025007429643363006,0.057760680946398205,-0.05202822283310457,0.060589767991720285
auction_house,h09.outer_r,8,0.8099428313910231,0.005654654137073556,0.750454590536394,0.8151532928678509,0.731092771012344,0.8167079671787111
auction_house,h09.outer_t,8,-0.013152712716576713,0.025359607131245493,-0.04228068616566604,0.039086716050712934,-0.04452854244645191,0.04380372247052402
auction_house,h09.radial_span,8,0.24947806342741655,0.00618521856472079,0.19063665529258908,0.25537294517341386,0.17282412017569754,0.2563891240389461
auction_house,h09.segmentation_confidence,8,0.837580467147255,0.04801139705482543,0.7861649267668883,0.9715411874728062,0.7837232661830413,0.9846746670661823
auction_house,h10.angular_residual_deg,7,0.08587413005949429,0.12858873351808597,-0.09892005063447867,0.5255682096554781,-0.12760604107859308,0.9922262287723242
auction_house,h10.anisotropy,7,1.1898205299970122,0.030023793601042348,1.1205423796707261,1.2384631242430166,1.0616608445828606,1.239672973202107
auction_house,h10.area_norm,7,0.019185983598234996,0.0010913361091736962,0.016508980718939373,0.020487885438341912,0.014211115139068765,0.020803734034741745
auction_house,h10.centre_r,7,0.7499024643286565,0.0025061642742829626,0.7103958529346635,0.7520698546850015,0.684929283666875,0.7524086286029394
auction_house,h10.centre_t,7,0.0011241312100686296,0.0016024291774164034,-0.0012971574039881471,0.0063809471342443445,-0.0016744688087046988,0.011862527254383304
auction_house,h10.diameter_over_dial,7,0.15629572298023076,0.004383421497712203,0.14474169049084665,0.16150819249084872,0.13451451137273962,0.16275176451020737
auction_house,h10.inner_r,7,0.6668575387592475,0.0017551495828320718,0.6374035676220189,0.6685403712337654,0.6216062370673051,0.6686126883420795
auction_house,h10.inner_t,7,0.0024698916218288403,0.007041984083440117,-0.001141496033828764,0.011543783742125082,-0.005563606445760538,0.013837898691059725
auction_house,h10.outer_r,7,0.8313471796045733,0.005473479236755452,0.783804539319708,0.8357048369188733,0.7530120506345621,0.8368206588413287
auction_house,h10.outer_t,7,0.0051412788514103025,0.00798509331199318,-0.002114706449540737,0.019747650227375794,-0.004532452210238347,0.02416940475791929
auction_house,h10.radial_span,7,0.16285501977635053,0.004338401019289062,0.14618109241090677,0.16759924067708343,0.131405813567257,0.16820797049924918
auction_house,h10.segmentation_confidence,7,0.8946152473261433,0.019602633709878137,0.8635564378242981,0.9169529028280734,0.860559643526912,0.9355548113695387
auction_house,h11.angular_residual_deg,7,0.04714825353937613,0.10101001889290728,-0.07080412730820171,0.3853542965551471,-0.08524494369817148,0.7536610365827414
auction_house,h11.anisotropy,7,1.1371994871529696,0.034369564721144163,1.0876201558443361,1.1910163530388949,1.0856650336898244,1.2240056641090338
auction_house,h11.area_norm,7,0.018978956118093547,0.000974850820341152,0.016313832018120165,0.02013304067697078,0.014896422721917258,0.020401891284774903
auction_house,h11.centre_r,7,0.7468603578681221,0.007740139352473641,0.7039635883889108,0.7516808060729162,0.6849589296112157,0.7546004972205957
auction_house,h11.centre_t,7,0.0005463004635992419,0.0012950275349994933,-0.0009246548829612067,0.0047089480061246886,-0.001115459284340925,0.009010378017413612
auction_house,h11.diameter_over_dial,7,0.15544062815703807,0.0039504878735244775,0.14403077079580662,0.1601035703642483,0.13771969534034142,0.1611722518647769
auction_house,h11.inner_r,7,0.666845400135618,0.0048743738980641105,0.6351522564128353,0.6693701461985601,0.6216766912852703,0.6717197740336821
